Business Category,Business Name,Review Date,Review ID,User ID,Number of Records,Stars
Bars,Dom DeMarco's Pizzeria & Bar,12/18/2013,bhO7B1Rz2M05vhgKYsD1FA,2l2lRFuHLdyGjAuusqPDag,1,4
Bars,RePete's,12/19/2013,R_4BSkHZsrFVuVxS6sSRLw,k3fXPurKB50u9z3GqxjptQ,1,5
Restaurants,Mizumi,12/20/2013,XNlzQikUvx_sSmad5bt3FA,nFYhEfWD714HQ66h9FbWlQ,1,4
Bars,MIX,12/21/2013,gq89tAYk6MTQD4UfR448xg,Ii1Cm3rxs7R4u9p5F56V1Q,1,4
Restaurants,Rao's,12/21/2013,vWYX1Zbla1i4x6q693lEZQ,lygSzhV4Uypks6ioq9pkTQ,1,2
Bars,Firkin On Paradise,12/22/2013,Uqi2PA2zp8xyFpF9m7NFDg,8VcHUYTP0W2uWTFm-WBJYw,1,4
Bars,MIX,12/22/2013,rSK-uTSzq3_2h2TQaop8Bw,LSaeAqYh20ZpNx31Vepa1g,1,3
Restaurants,D.O.C.G. Enoteca,12/22/2013,IFzEOeZTzSKFwmGwzme-5Q,lPaYMDmJbAnv_3pmZH_inw,1,2
Restaurants,Sugar Factory,12/22/2013,o9qHr07knVtdlVgWKc6i_A,NLfeTh3k5SeiH6m-KOyFcw,1,1
Bars,Commonwealth,12/23/2013,tJPPiuaJQRDotG1ROSv9tw,ZU6ochQHevzKffyTZ-1amw,1,4
Bars,Grotto Ristorante,12/24/2013,8Z4MNh9WaVwz5UXlUzlCkQ,SEXzOpyrvhgi4Fk_3478wA,1,5
Restaurants,Allegro,12/24/2013,WmwEfgBRX49tfUNfNPVzgg,SYn1_veHeKWRFUd3iOcmCw,1,4
Bars,Mandarin Bar,12/26/2013,t1fSk6kt0Z4Ia1MvCAvuBQ,ueq-gI8sMGVgI2vgpe4Vjw,1,5
Bars,Bar Moderno,12/27/2013,NSFsxgVj61LpnvWvbusThA,Hz8WswwT81ERQ47WF5hHoA,1,4
Bars,Four Kegs Sports Bar,12/27/2013,5YmRg7DfRTYCrB-ZICmi8A,2ptijfyZXRJK43zRcSiwSw,1,4
Bars,Buffalo Wild Wings,12/28/2013,mtjhtuUD_uZerP6kvWK_qw,MfC2UCrHUYUvA5yoZZFRqQ,1,1
Bars,Free Zone,12/28/2013,zhXKDLI8fUnEzvwYfN1H9Q,AMaiA4EVbEQ4tm1FsYPdbg,1,4
Restaurants,Bartolotta Ristorante di Mare,12/28/2013,6x-S06ZXdP_y5Mqjz2ZD2g,2I_6zU6lr4B8I_ldIDFytw,1,5
Restaurants,Maggiano's Little Italy,12/28/2013,GgTKFsT98jAmJDPD6S5LpQ,kB4RcC6g097-fvgIs16oPA,1,3
Bars,Commonwealth,12/29/2013,3Y4XpJszjYjW01iiS89qlQ,6PbjXuKOBGDe58rE85bl_g,1,5
Bars,Tequila Bar and Grill,12/29/2013,71luIreDqgTf3-btCCnqJw,P0M292i-OgKf6ZlPyTtuqw,1,3
Bars,The Martini,12/29/2013,hZ9HEWC7BUpp3PF0TU-W0Q,kCwKi8D_iNxFAvMLGPRkbQ,1,4
Bars,Parasol Up / Parasol Down,12/30/2013,nRuJktouHcKjlFcIjSgdUw,tz_vaP2P4vnAfrIxOF3SBQ,1,4
Bars,The Beatles Revolution Lounge,12/30/2013,vzavgtB7Br5YEvX_lIm1cA,XZgZXmhnWitMW4GEvM79ZQ,1,4
Bars,Wolfgang Puck Bar and Grill,12/30/2013,MGG7OwBZ-L5QqJLXDMW-1w,MULNxODakGv1loBPCSmhrg,1,3
Bars,Public House,12/31/2013,0l5KO22e2zAKj-PCtK2Zyw,kcp4TBxWA_z9WM3I2HEArg,1,4
Bars,Roadrunner Saloon,12/31/2013,Sffqpq2upd-6OXFxGd0MWg,p7fABJqeutcmdnmmHLnMxQ,1,4
Restaurants,Denny's,12/31/2013,E4GnxQ3ZAjF4dgO7r4cSow,VkhkHZJCpmfGXkxyBTmACw,1,4
Restaurants,Terra Rossa,12/31/2013,,FZP9NOCLqR1V_yjfDKRkEQ,1,2
Restaurants,Parma By Chef Marc,1/1/2014,xYq4HwpBf1EnVB11-BItYQ,sJfyYLaZ_OYe27tzk3voXg,1,5
Restaurants,The Bootlegger Bistro,1/1/2014,GT8V6AxOKkN22O8CSUY4vA,QRPWN329QrqigTZqPwQvCg,1,5
Restaurants,The Pods By Wolfgang Puck,1/1/2014,L2CLEzy6M762NwsRUi5umw,C1cv0JYSBCJ-Qw4zX6ZUoA,1,2
Bars,Oracle Nightclub,1/2/2014,JKpYa5kS4Rjnutzv1YoD0w,U8l76MT2Ej32cFKfFI24fA,1,4
Bars,Social House,1/2/2014,pxU4bqRuq7XudBd1BbWhbw,rjULIXbg2bNKX2iRgdlJ7A,1,4
Bars,SUSHISAMBA Las Vegas,1/2/2014,THFP_en65elat8ts_VaXyA,AkQLHq1upSsxIY0zjunv6w,1,3
Bars,The Chandelier,1/4/2014,UF_6fXLf8XqXgFKVT6j8Kg,SWwaO_kb03EVyBTLXnU-Gw,1,4
Restaurants,Rosati's,1/4/2014,tbdyrOD-hvmRQu4X7CT8dw,OI-VGo5ij4TMHVw8xWrKNA,1,4
Bars,Drink & Drag Lounge,1/5/2014,o5kRRZKirD_MzkcAQovAZQ,Up75EsxMwvYnHSxUrlDxeA,1,3
Bars,Panevino Restaurant,1/5/2014,ms4J2-5gGHMAvzDVthB3IA,4XTx3kABuJJLM5P8k55pMQ,1,5
Restaurants,Bonanno's New York Pizzeria Restaurant & Bar,1/5/2014,tA8hDneFZ8VqYLPNn8yGwg,nM3AXAe-R3X3chM7SASEdA,1,3
Restaurants,E Go Cafe,1/5/2014,U5g4bubmuqfEhaL7SF5KYA,xNb8pFe99ENj8BeMsCBPcQ,1,3
Restaurants,Trattoria Reggiano,1/5/2014,CDs_yMHWUWnu6jZ67mBimw,hj-eqMMiOEPj4N8zy-zURw,1,1
Bars,5 O'clock Somewhere Bar,1/6/2014,uWhpzbwW6UQ87qUzkOdoPw,uaoukpaSPrhaLE9-eLJ-Cw,1,4
Bars,Don't Tell Mama,1/6/2014,TRZebG7t7E6sA9Ydith36g,nelDB8h7fc1KSCcZ1lbaQg,1,5
Bars,Embers,1/6/2014,9Xme8aOMz7vfXRC6F5uCRQ,a-W65kr2GWazjCTGpRUpxg,1,5
Bars,Paradise Cantina,1/6/2014,D2RhlpqIiGu9_DArWtS92w,eHXWKudJP-bAIO895oxn0Q,1,4
Bars,Paradise Cantina,1/6/2014,N83r6MKAv0KtUD02sK1pMg,uMTxcOZEC27dYGt2krpfig,1,4
Bars,215 Saloon,1/7/2014,,RKnzMIWKGyOJbjXOvfqK3Q,1,4
Bars,The Chandelier,1/7/2014,CWHmY-w9vIbQsV-v82Ix8Q,ycnuGuztRILcXI7taiHWbA,1,4
Bars,Señor Frog's,1/9/2014,XxWTIHwarjlMrHShZnKl2Q,ijZg1gw0xq8LsEafRPUOFQ,1,3
Restaurants,Dal Toro Ristorante,1/9/2014,EgurDvPCZkX8TSFaZHzwBA,CRmKbXoAyPNgGSsgEfD-MQ,1,4
Bars,Parlour Bar & Lounge,1/10/2014,qN38NJ--Ba23fPVmzLeglQ,rOX6D5FLIXgUNNmy8-4nQQ,1,5
Bars,The Ainsworth,1/10/2014,D4I0Ev4CxbADEW_GW8QOtg,5CCYckr6azt_QuizF0voIA,1,5
Bars,The Peppermill Restaurant & Fireside Lounge,1/11/2014,NPZsD-MiWr01VwXqqESN8A,FlBisNY0n-DyF1I8gLz0aA,1,5
Bars,VooDoo Rooftop Nightclub,1/11/2014,SN7i9KC7qjPpxLVFJwaK3w,XOwEVzE-IyT0M1Td2KksQQ,1,4
Bars,Dom DeMarco's Pizzeria & Bar,1/12/2014,CEhc8aCsySY0Q_TSwdu2Lg,70BPrHRi6gt_iqmLl34kRg,1,4
Bars,Pt's Pub,1/12/2014,Y5HAlLB58RcxyuhbLGZgeQ,h3lwhProUtOV7hu4i-32Sw,1,2
Bars,Shadow Bar,1/12/2014,6x7papCDlPMyvvV323t1uw,xAG2edS8-_IAC_p6wybRCw,1,2
Bars,The Buffalo,1/12/2014,v-A1tyXdwAP7Tq_FK1JpcQ,1HyygPKSSOiaM0wkM1pP8Q,1,5
Bars,Buffalo Wild Wings,1/13/2014,X7okN0IF2fGcZ4yKKJXSqw,V1qmCtP5bAat9CSRugNXZA,1,2
Bars,Embers,1/13/2014,uConAelOfxX0QCfOcrRW2Q,fmJYVZDnbRpC9iSmqjuhsQ,1,4
Bars,RePete's,1/13/2014,tFIYI7m2Cf4jMpbtNgU2aA,Tmq65vD-M8J7A-w2WKg4DQ,1,3
Restaurants,Lupo,1/13/2014,gKKfB1VCRzjDxca9fAvZUw,xR7T-HpPJRFBh-wO0c3XMQ,1,4
Bars,Buffalo Wild Wings,1/14/2014,r-SWpXqefIuu8uMz__D0xQ,PWRrxs51BwK-iKOI6VuYPQ,1,4
Bars,Firkin On Paradise,1/14/2014,m2z5YEGSTLFCACxaqUyEGQ,5WCqMsO76K8ul7sYFszq8Q,1,4
Bars,Hyde Bellagio,1/14/2014,T9UfWN-hJk6CbPZCAF3y6Q,ysg-bL8JKUcnJ1ks5RB2pQ,1,4
Bars,The Peppermill Restaurant & Fireside Lounge,1/14/2014,gv9A6Gmss11jXaOSm13HGw,t5oEzwLDl_9SpM8MUwfQtw,1,2
Restaurants,Maggiano's Little Italy,1/14/2014,d47QG5V0sYw1KIdwmK1TvQ,bxIzsnWcUVP7uI63Kj1Snw,1,4
Restaurants,Maggiano's Little Italy,1/14/2014,n_par2L9IpGDjW9CH9bqvg,hpV2U-mOJluAChPJN6iR5A,1,4
Bars,Buffalo Wild Wings,1/15/2014,PCfEtQVCzzc-3fP94AFt_g,gsVmFwvj45jSbwQxlWM2Zg,1,4
Bars,MIX,1/15/2014,nLpz6vjyrrpIwyCNxCwVRw,eK6JjXCQ48gES9-r98YY-A,1,5
Bars,The Laundry Room,1/15/2014,sslWgIhdUrAUdhS7AFqn1w,hcnHQ3NSgtASSAJHrD4ZxQ,1,5
Restaurants,Otto Enoteca Pizzeria,1/15/2014,RfaBcMgo1mnNen3QqvuhHQ,dIYo3Sc5YG8E5DrBwXviaQ,1,5
Bars,Coconuts Beach Bar & Mexican Grill,1/16/2014,r56g0oCbwpr4tRh5zSpfXA,GxCqo82JkA4IsnujmAdaYg,1,1
Restaurants,Bacio,1/17/2014,BQdBha1r1uiegAlijG0W4g,wuiK4zqhI15B59QXqmvvOA,1,4
Restaurants,Best Billiards,1/17/2014,n8EQnLdYbtKhdcPjpuADHA,M5654oz7KI1dRdI6og6flA,1,4
Bars,Blue Martini,1/18/2014,04AT1LqtjmR-a1Nzi0tTCA,DEM_bd3n6ouQmCBx1YztEg,1,4
Bars,RePete's,1/18/2014,m0qN4oHlvzp02i2yXLgUIg,n0GH-IAovki1Zm6bA2fCrg,1,5
Restaurants,Battista's Hole In the Wall,1/18/2014,9RKT0YPT2xLW7v9e3bjp0A,CfXtDbLPFH2CkONh1aDcXg,1,5
Restaurants,Maggiano's Little Italy,1/18/2014,JWaTlnvqXdYvsi43H1IpBw,FNoeCw5NGOAj-_WnjTCm8g,1,4
Bars,Fat Tuesday,1/19/2014,EDwKLblk3iXETUN8UKvyUw,UOYJEm4M_xfgaCGOglwxlg,1,5
Bars,Señor Frog's,1/19/2014,neyKNbUCJH0uKbPV_utIXg,y7sq26EXGz7XG7DSo8TOuQ,1,2
Restaurants,Pasta Cucina,1/19/2014,Ih_1V55Txv76rPHVnYDKnQ,n0srDTKmTlqtrg7hgTMcLw,1,3
Bars,MIX,1/20/2014,S1x1uJOkyKwoc_rYEt5QSw,qSp9dSQ_-cghoIrtMo7dCA,1,4
Cafes,The Bagel Cafe,1/20/2014,gAEP91ExkmJkFnEaGTiOyg,8YUvwiwTMua-CM5_HqxMGA,1,3
Restaurants,Bonanno's New York Pizzeria Restaurant & Bar,1/20/2014,OwKX1WdrGi2-0ytkBtW87Q,gaaBRU3KCsL4OIM6Vjxyng,1,5
Restaurants,Il Fornaio,1/20/2014,Mwp8lImBDZVPQa8-0j9t6g,zXJqtyLwoY13td8HNxj2MQ,1,3
Restaurants,Trattoria Reggiano,1/20/2014,4kJ_RIkrrWzYlQvsf-OUyw,znFfmjNmXUMG8f5VI7FaEw,1,2
Bars,Buffalo Wild Wings,1/21/2014,yTrCPft8Hx9zfH5N26bUYg,ChgmBht69bnqSdDxpWMAqQ,1,3
Cafes,Tiffany's Cafe,1/21/2014,R2vFTXBgwycrbsr8wTDi2A,8N73-TZXsLfk65Bk8JtyBA,1,4
Bars,Blue Ox East Restaurant & Lounge,1/23/2014,jXlFU1kBurhErjnPuhnv2A,eZF6wsYdw-d6oiTo6MfhjA,1,5
Bars,Dom DeMarco's Pizzeria & Bar,1/23/2014,3fd-LPJzo7HDOlCvX9l9-w,nHn0x7XcnIMpSpgakJhBvQ,1,5
Bars,Level 107 Lounge,1/23/2014,6ecgSSL4w8-rR73jXIk1hA,O2Sepw53kNHuf1VqJ85cLg,1,4
Bars,Sammy's Beach Bar & Grill,1/23/2014,bAYWejnvZS1r4R_M7Sc3_A,wfNkGy08gaFF5qu-T6pbZg,1,1
Bars,Wolfgang Puck Bar and Grill,1/24/2014,zpX7OnDznn2KpXS4VglDWw,aBWKdfMe2-6kt5aPBThoww,1,5
Restaurants,Olive Garden Italian Restaurant,1/24/2014,_9IlrHhfr_2RtzEPibKGxA,4cre9bcPLjF3JCLdztkfHA,1,4
Bars,Roadrunner Saloon,1/25/2014,_FaL5MMySK6FoLQUMC8DOw,ilV4uebbkirD2AiNIouHhw,1,2
Restaurants,Battista's Hole In the Wall,1/25/2014,rFjhpdpoPvT1m1J--h5P2w,_DMRv1QIIy-G-fbOo9DElQ,1,5
Bars,PT's,1/26/2014,j6ERkHSmjWNSHTnVGb5R5Q,1mQkfMvMbQ4dn-Da43xjag,1,4
Restaurants,Brio Tuscan Grille,1/27/2014,9Ic0w23oAXRHUBruqRbSmQ,N7wNlo3_EaHUWHiFDyGh5g,1,4
Restaurants,Otto Enoteca Pizzeria,1/27/2014,8yGaHL7qfjUH7-DfqvBshA,oAxgnjMziIuzrpq9mte4LA,1,1
Restaurants,Scarpetta,1/27/2014,bvaYu_VGECnlyFDsAOS84A,xGIsctwaBeLQyp7U-pNC2w,1,5
Bars,Commonwealth,1/28/2014,_xlAiU0RYS9C6Umovb-8uw,crHk39O5I5ZEpzNQz6XgAw,1,3
Bars,The Laundry Room,1/28/2014,oFqglztI4YX54xOSssv-WA,crHk39O5I5ZEpzNQz6XgAw,1,5
Bars,Charcoal Room,1/29/2014,VITAFPhy5rkYkNexQiSjTw,GUldadcLX_6a1sfYZY2xjQ,1,5
Bars,Fusion Mixology Bar,1/29/2014,pSAc9NO73sSHFUrEyd3sNA,DumgEI1hiLXyb7T_joYl3w,1,4
Bars,SpaceQuest Bar,1/29/2014,rtRIcNrZTPDzdmEl6e3xKw,KwUOJ2v_2SNZonrdLw1gLg,1,1
Restaurants,Allegro,1/29/2014,Pss8d6_sAZoSoOrRUJaqzw,5-UNryX23JDEpshKYHFP8Q,1,4
Bars,Firkin On Paradise,1/30/2014,hsrlletsX1llfKcu7X0--w,ZKHAt_d7INgVsNjsH14HhA,1,4
Bars,Frankie's Tiki Room,1/30/2014,ngcIMqKc0rw8zr4Lb9YBsg,Qd0h8ZdMCXDyxmgcU8MKPA,1,5
Bars,Chili's Grill & Bar,1/31/2014,gI1ZE9BhiVFq0fb1mVSpAA,fLq21cnlDXV_gfB-rzvgZQ,1,4
Bars,Firkin On Paradise,1/31/2014,bev-ocFD73AAAEUggEL4yw,s1p2KzN19-LrGKVbo6AM3g,1,4
Bars,SUSHISAMBA Las Vegas,1/31/2014,hhDowqUOyW4jJvvU_bOR9Q,6xOtEftKDKNm7k1COIE6ZA,1,2
Bars,Timbers - Azure,1/31/2014,PCkPzWrv1R_lCKJVgK3wvA,ffwAac-m8ucwjadPaJNBqA,1,4
Bars,Vesper Bar,1/31/2014,qy6vjuPgrtjzbIX1kwJygQ,Pkx8ktukLs8MYLvP8HO4JQ,1,3
Restaurants,Sergio's Italian Gardens,1/31/2014,8lvvax7VC2LaWYENwTw1lQ,hJCLSp8OrAO-_Gvv_Mj_Yw,1,5
Bars,Dom DeMarco's Pizzeria & Bar,2/1/2014,eDaIh9qdzf3V6b5vifCnSQ,XjaJ40tccsznT5NN-ut8Vw,1,4
Bars,First Food & Bar,2/1/2014,4xRBnQ1IzpSojclH7KV8yQ,8JAHUfhMcEamJkDDuOPxcA,1,3
Bars,Embers,2/2/2014,I6bJahZYhdaWu4xaZD1CMA,4N_x11sCAdfiKO4WDY_bQA,1,4
Bars,SUSHISAMBA Las Vegas,2/2/2014,XJAFAOUypSK0zRIB6RQ25Q,xCgp_QIq_gzeNQ-g77uDqw,1,4
Bars,Wolfgang Puck Bar and Grill,2/2/2014,Fm1RfGJ7PT6kduk9fTYjSg,c5vzmP0sCfKcMGmls8jzfQ,1,5
Bars,The Chandelier,2/3/2014,Qm7WKOnm-8EwYKwpqeecCQ,AGluylua7Y99CXKYNPNgxw,1,4
Bars,Boomer's Bar,2/4/2014,blTVWHgssc8hAR8cWIKU2w,UKtMJlm2nwE1bwBLbaoR5Q,1,1
Bars,Hyde Bellagio,2/5/2014,Qm82Wi9shPAkU4Mb9UZOkQ,8iBaZWrCZbX2AjjhJWQuNw,1,4
Restaurants,Capo's Italian Cuisine,2/6/2014,x22RQWLcvoRoenNG7WPVSg,dY_XrwQqNaX8cPNu762GCw,1,4
Restaurants,Sugar Factory,2/6/2014,ChbgCERt7AXihc2Q-E8QHA,MByGtNpHM88Ym4vGajY3iA,1,4
Bars,Encore Lobby Bar,2/8/2014,9pY3u9xX3YyowSTxySnyPg,sbvSyNtI7Sgp7k4qzf2reg,1,5
Bars,Grotto Ristorante,2/8/2014,aXGnBOLRBPTDrEzV9lNtvQ,JyhzaOk3Rpu5T2VULLh8CQ,1,2
Cafes,Cafe Cortez,2/8/2014,HJhxfuvuhzUmYkTeTWxRdw,L6j7KNncXIOrinkUB-rrXA,1,3
Restaurants,Sicily's Pizza,2/8/2014,jHfXSjgRAbGmqG07o8lLSw,Vl5_zAMax_3pzwUlrVnrJA,1,5
Bars,Insert Coins,2/10/2014,mBjPu_jFkRoAqwFfiE8ePg,hUj23C2rk6Ev8O5Q8PTjbQ,1,1
Bars,Social House,2/10/2014,jsKnYJkoP5gKNrga5PG9Dw,imSwcg3S2wA-XeIEKS_l_g,1,5
Bars,Commonwealth,2/11/2014,9DkEJwShVXv_tLrKBbhoqg,huKYBfeFtYCOWs4I-GESSw,1,4
Bars,Dream Cafe & Hookah Bar,2/11/2014,7u4dNTefX3EOavMy345fvw,dq_HU2-iKcrFrvaDDcEirg,1,5
Restaurants,Rocco's NY Pizza,2/11/2014,VnCI8sJmWgBKDMVArAam_A,a9UY8Pjf8yl-JcFNoV3Oig,1,4
Bars,Frankie's Tiki Room,2/12/2014,ns7XHHuZ4IojUgCZ93oDhw,l1enw2JzbO7FEL8MjS4TIw,1,5
Bars,Nobhill Tavern by Michael Mina,2/12/2014,4rZ3KQWC840ktZpVb_T2Cw,uPzp20tREgz61hQI-WHJbQ,1,4
Restaurants,Amore Taste of Chicago,2/12/2014,orN2xGOpVcCgce_qqns8QQ,oY0IA4VozKAu7DD_E_VTvQ,1,2
Bars,CUT,2/13/2014,XLovnxmxQBwC37abhNrDPA,vJ3ujcO_tqTlraDY2w6Ucw,1,4
Bars,Firkin On Paradise,2/13/2014,gLNeHVpSIlEvAFkv-7H_qg,iR09w6NeuJceGZndf8r-eg,1,4
Bars,She by Morton's,2/13/2014,M-T8T2YP4Z6HzjOUNdT6Mw,98z7FSQe8shOf67EEnD8rA,1,2
Restaurants,The Bootlegger Bistro,2/13/2014,t-oNq50HULjK0iTsAI_5UQ,i4YgszS58c_KcC-Bpxp8HQ,1,2
Bars,Commonwealth,2/14/2014,AO4lp_CJQq6EyZZiEJRYgg,G3NuvANiCbBi3qm9OnYc-A,1,4
Bars,SUSHISAMBA Las Vegas,2/14/2014,uQhiEx8dgMWEVl0HcdxPZg,sbvSyNtI7Sgp7k4qzf2reg,1,5
Restaurants,Zoozacrackers Deli,2/14/2014,eDI9RJqnJQMAVPI1xUIGPQ,uLuNUrEyMYhc5olPaRfeHw,1,5
Bars,Coconuts Beach Bar & Mexican Grill,2/15/2014,J3rnjfA6UDEafedRNSK1IA,cH-RV8qS7M5Kg0cENqiU-Q,1,1
Restaurants,Mezzo Bistro and Wine,2/15/2014,gnzn66_LNKWb2yYqVBkoZQ,mJ21Ha9BRIKjbZnyXEwo7A,1,4
Restaurants,Trattoria Nakamura-Ya,2/15/2014,Q4jyNVJz9BBCmP6AhUZQeg,zTWH9b_ItSdLOK9ypeFOIw,1,5
Restaurants,LAVO Italian Restaurant & Lounge,2/16/2014,Oo2U_xR_oLMjCq5_TyYW1w,kdujIYsDp68Hd3tfP9DCag,1,3
Restaurants,Don Vito's,2/18/2014,xGBUJgODlYbhoARWGSmoNg,DT6fnjBuZF9RmFC2eGyswg,1,3
Bars,Aces Bar & Grill,2/19/2014,rezzOs_3NK4NNSO5N0_s8A,v0n1Q9OI5ZBeVrcdIz1USQ,1,5
Bars,PBR Rock Bar & Grill,2/19/2014,vLYgM1OnCAmUNFywbxnW_Q,d8UoFqVaH7wTtVQLZkMqgQ,1,2
Bars,SUSHISAMBA Las Vegas,2/19/2014,UrM9q28i-1Ti3toQGulwFw,0IsBfC_WPq_z5ngGca_ylQ,1,4
Restaurants,Brio Tuscan Grille,2/19/2014,UzTsr3eUfKWe4qee4F906w,F_PovpJQMeEFViqxhQJ4Pg,1,4
Restaurants,Buca di Beppo,2/20/2014,H-luZzo9nH2yLkaS8RgtaA,sSeyrnBkM6qkP6v_Xf2l4g,1,4
Bars,Calico Jack's Saloon,2/21/2014,K9V2srqpZMAKUNMDfdUZsQ,Yt2lIvoFmmCrGApzaDXAXg,1,3
Bars,Coconuts Beach Bar & Mexican Grill,2/21/2014,Ytxqo6mQuKL7_IAdw0_TnA,9rvh7-4DrzZw20lgBqHavw,1,4
Bars,MIX,2/21/2014,idF4HmKnnyZNyOroVNOqNA,VHxulgyzd1Ftr6Aq3UgfwA,1,4
Restaurants,Sinatra,2/21/2014,z1oshHfygFxBPC0a734WQg,c_9csYy3Aw1AIdWbmveodQ,1,5
Bars,Bond,2/22/2014,JyKzWjua0tkD7YjIEAC58A,gMCleZp2ZT5FULkWxFikGg,1,5
Restaurants,LAVO Italian Restaurant & Lounge,2/22/2014,yMzThCg0MG9RsRsXriIteQ,DZ_q2GWOSWSHZ1iHr8GcIw,1,1
Restaurants,Wolfgang Puck Pizzeria & Cucina,2/22/2014,55ZvKuniOpXGS9WFjPN1_w,mD1kxDrFBsCTg3eUTVeJ7w,1,5
Bars,Buffalo Wild Wings,2/23/2014,bUwqBxl5VHArLTCUTMqSOQ,N7wNlo3_EaHUWHiFDyGh5g,1,4
Bars,Gold Lounge,2/23/2014,ZjM_A5mT0umGh5yPumc8Bg,6tn9l1S4gtsdU6GzyC_xWw,1,5
Restaurants,Encore Beach Club,2/23/2014,pfo-PNgrrjdKYPax4N49WQ,SiBzKx09yg0oOSAMUdeTxw,1,5
Bars,21 Restaurant & Lounge,2/24/2014,xIAdj4exmbV80UC2-99XMg,wyOQA_sC47M79U2uA3PkEg,1,4
Bars,Diablo's Cantina,2/24/2014,PvIRwhV1nGF0siiHiMcJNg,9prUxxdiILg5OQjyRKLHxA,1,1
Bars,Panevino Restaurant,2/24/2014,7VC5mKDurconjgjunPEEJA,T5__kiCMSii540KCbAikHg,1,4
Restaurants,Brio Tuscan Grille,2/24/2014,jpe9LcUMJ0lBfZV_-Vwilg,UDxLd2ulMirdteiggnd0NA,1,4
Restaurants,Scarpetta,2/24/2014,UHJBxkhd1gy_JYL6ZAA59A,mw5rgm_b1leBSd0Baloi3g,1,5
Bars,Buffalo Wild Wings,2/25/2014,QTpTNQCxaa43h-KZ42xtyg,_DPwJXjw1orgtUVqvy46Zg,1,3
Bars,TGI Friday's,2/25/2014,lQjTH8RFkldFMi-0m_N4pw,1kB497g7HPDt3FCq9E3y_w,1,2
Bars,Commonwealth,2/26/2014,8GELeD7G50EBmkzwm7ZdUA,57oSAPCW3eQNszqO2eNlzw,1,5
Cafes,Sao Paulo,2/26/2014,NlrAMhG2_3ed6l6SiWNjOQ,ATMjah8XLLbKqUAobjsINQ,1,1
Bars,CUT,2/27/2014,XOTWfuiQz-9U9R8BcHzhhQ,eAdxdxz4DcWx2eHHKWm1uQ,1,4
Bars,Islands Restaurant,2/27/2014,HpiGmTUjMeCWLl1uNmCgBg,JDVHUs3UBWcZiMPLBTzc3A,1,3
Bars,The Peppermill Restaurant & Fireside Lounge,2/27/2014,vWre0WUV0BZpvH1EAX-cDw,nB3UNLX-mvmK8l0U1NGcMw,1,5
Restaurants,Casa Di Amore,2/27/2014,LVuo7hNdj2kx2kYR4FQaWQ,CZtsLUwyDEb91RAXKuy9pA,1,4
Restaurants,Il Fornaio,2/27/2014,hXYtbrL8Ey1IlC5rALetcg,q66iDngqPnPe6zZqfjKmaQ,1,4
Bars,PT's,2/28/2014,6nzxLHNvCUdlrgUdlrW6eQ,yBmNUC2e7c3WMl0d5jro7A,1,5
Restaurants,Otto Enoteca Pizzeria,2/28/2014,PiRmr7_638rByrGZn6S-Iw,J8DounPlB0Z99fmv17fPow,1,1
Bars,Andrea's,3/1/2014,HuI7qiQKUI1brydX9ZSnTw,JE0hGUJvGRAZJJeQJ8ymLw,1,2
Cafes,Studio Café,3/1/2014,aja9QkUo7Vg670B3uWh2MQ,uETHNkRRIRfbkQeDXUIekw,1,3
Cafes,The Bagel Cafe,3/1/2014,qlRYYGgu-2XDoEyNOJUk0g,kPn2nq3iudiSvOFmQj-dIg,1,3
Bars,She by Morton's,3/2/2014,5w1fk67F8hEea9YvtXX2Xg,vKFS6Ej9oAUpuKlj3gNAqQ,1,3
Restaurants,Gina's Bistro,3/2/2014,N3vdboO-q4BmS4Ka8btghQ,XRQ72wmm-Rn_E2WQ_qaX6A,1,4
Bars,Señor Frog's,3/3/2014,cZjgbyX47d9uvwWYX4Yqxw,nP6D79WLggC-1_QrJxr32w,1,1
Bars,Sports Book,3/3/2014,X_SNseXb-ZOEwz0BtA4kzA,ywdC_LYbaFMEmw0rO4SeTQ,1,5
Restaurants,Casa Di Amore,3/3/2014,Lwa0Xy7vKmBLJMc-kWlBMw,Vweh_S0Dw4IUIWikFQRzZw,1,5
Restaurants,Mac Shack Spring Valley,3/3/2014,ftC8dHa28J_BV5ZpbDnVpA,N7wNlo3_EaHUWHiFDyGh5g,1,3
Bars,SUSHISAMBA Las Vegas,3/4/2014,_-S-HKeXC_6L5NdmXlnFzQ,YwiIrc4Nz8hu7fe7qB6rMA,1,3
Bars,The Peppermill Restaurant & Fireside Lounge,3/4/2014,jDim8NNDEiR2J7-Nrw1NRQ,AO7fRv6Wq-322AZXAWbgXw,1,3
Restaurants,Mac Shack Spring Valley,3/4/2014,Jn3pljj-G9j9eCIbldc0cw,GI_0tXuL7dWll1m1i48eQw,1,2
Bars,Carnaval Court Bar & Grill,3/5/2014,q2Fqti7XsX_kGw9mZ1gw7A,bLS1y1zLRU_G-cIWoknWmg,1,5
Bars,Layla Grill & Hookah,3/5/2014,0kbgaYX3sNAza5wYnKymYA,xpVGWBVOkGJHBbgUgMmVOg,1,5
Bars,Beauty Bar,3/6/2014,J315XJNK5SGrk4ZrTgC6LA,MmY0U6mUuUjuKRvSPgXicQ,1,2
Bars,Don't Tell Mama,3/6/2014,b9kbMMjUcu_FfK90j5JWmw,MmY0U6mUuUjuKRvSPgXicQ,1,4
